CarName_Brand,CarName_Model,CarName_ModelYear,CarName_Engine,CarName_Miles,CarName_gears,CarName_Price,CarName_Region,CarName_Dealer
Volkswagen,T-Roc,2021,Bensin,3114,Manuell,204900,Skåne,Din Bil / Volkswagen Lund - begagnade bilar
Audi,A1,2021,Bensin,4298,Manuell,184000,Stockholm,Din Bil / Audi Kista - Begagnade bilar
Volvo,V60,2019,Diesel,16950,Automat,225000,Västerbotten,
Audi,Q3,2018,Diesel,7621,Manuell,207000,Stockholm,
Peugeot,3008,2018,Diesel,6200,Automat,235000,Dalarna,
Opel,Astra,2018,Diesel,7200,Manuell,117000,Skåne,
Audi,A6,2017,Diesel,9850,Automat,268000,Kronoberg,
Volvo,V40,2016,Bensin,11899,Manuell,129900,Stockholm,
Volkswagen,Tiguan,2019,Diesel,6201,Automat,309900,Skåne,Din Bil / Volkswagen Malmö - Begagnade bilar
Kia,CEED,2016,Diesel,18599,Automat,138999,Göteborg,Utmarks Bilar Askim AB
Volkswagen,Passat,2018,Bensin,14640,Automat,170000,Stockholm,
Audi,A6,2014,Diesel,19869,Automat,175000,Gävleborg,
BMW,X1,2015,Diesel,17396,Automat,135000,Blekinge,
Audi,A6,2018,Diesel,14046,Automat,210000,Jönköping,
Kia,Optima,2017,Diesel,15073,Automat,178900,Skåne,Riddermark Bil AB Webblager Syd
Volkswagen,Tiguan,2018,Diesel,10333,Automat,278900,Stockholm,"Riddermark Bil, Täby - Arninge"
BMW,M550,2020,Bensin,7464,Automat,639800,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Golf,2023,Bensin,2785,Automat,389900,Stockholm,"Riddermark Bil, Täby - Arninge"
Audi,A3,2014,Diesel,12740,Manuell,144700,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,3008,2018,Bensin,7332,Automat,239800,Göteborg,Riddermark Bil - Webblager Väst
Opel,Insignia,2018,Diesel,12266,Automat,219800,Göteborg,Riddermark Bil - Webblager Väst
Volkswagen,Polo,2014,Bensin,12912,Manuell,108900,Göteborg,Riddermark Bil - Webblager Väst
BMW,520,2017,Diesel,12046,Automat,194800,Göteborg,Riddermark Bil - Webblager Väst
Volkswagen,Golf,2018,Bensin,7292,Automat,218800,Uppsala,Knivsta Bilhall
Volkswagen,Tiguan,2019,Diesel,13776,Automat,299800,Göteborg,
Volvo,XC60,2018,Diesel,8831,Automat,338800,Halland,Riddermark bil Halmstad
BMW,218,2016,Diesel,9214,Automat,168900,Halland,Riddermark bil Halmstad
BMW,320,2018,Diesel,11943,Automat,219700,Södermanland,Riddermark Bil - Webblager
Audi,A5,2018,Bensin,14189,Automat,238500,Södermanland,Riddermark Bil - Webblager
Audi,A5,2017,Bensin,4217,Automat,279800,Södermanland,Riddermark Bil - Webblager
Volvo,V90,2017,Diesel,13981,Automat,304800,Västernorrland,Riddermark Bil Sundsvall
Volvo,V40,2017,Bensin,5649,Automat,229800,Västernorrland,Riddermark Bil Sundsvall
Volkswagen,Golf,2018,Bensin,15685,Automat,289800,Västernorrland,Riddermark Bil Sundsvall
Volkswagen,Golf,2014,Diesel,27549,Automat,118900,Västerbotten,Riddermark Bil - Webblager Norr
Volvo,V90,2017,Diesel,16755,Manuell,264800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Golf,2019,Diesel,14592,Automat,188700,Västerbotten,Riddermark Bil - Webblager Norr
BMW,X6,2015,Diesel,5195,Automat,489700,Stockholm,Riddermark bil Nacka
BMW,520,2021,Diesel,6591,Automat,414800,Stockholm,Riddermark bil Nacka
Audi,Q7,2015,Diesel,12743,Automat,279800,Stockholm,Riddermark bil Nacka
Volvo,XC60,2016,Bensin,10000,Automat,218900,Göteborg,OnlineBilcenter Kungälv AB
Peugeot,2008,2024,Bensin,180,Automat,329900,Västernorrland,Landrins Bil Sundsvall
BMW,X4,2015,Diesel,19100,Automat,199800,Östergötland,Kamux Norrköping
Toyota,Auris,2014,Bensin,7437,Automat,154900,Östergötland,Kamux Norrköping
Volvo,V90,2017,Diesel,20000,Automat,229800,Östergötland,Kamux Norrköping
Volkswagen,Passat,2016,Diesel,22830,Automat,139800,Halland,Kamux Varberg
BMW,118,2016,Bensin,13796,Automat,164900,Halland,Kamux Varberg
Volkswagen,Touareg,2017,Diesel,17200,Automat,249800,Halland,Kamux Varberg
Kia,Cee´d,2019,Bensin,3711,Automat,249800,Halland,Kamux Varberg
Volvo,V60,2019,Diesel,14326,Automat,223800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Passat,2018,Diesel,10845,Automat,229800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Opel,Astra,2017,Bensin,17372,Automat,118900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V40,2016,Diesel,12353,Automat,184800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volvo,V90,2017,Diesel,28675,Automat,195000,Skåne,Bilbörsen Håkan Paulsson AB
Volvo,V90,2017,Diesel,11956,Automat,218900,Västernorrland,Riddermark Bil Sundsvall
Volkswagen,Polo,2018,Bensin,3900,Manuell,138000,Jönköping,
Audi,A5,2023,Bensin,453,Automat,489000,Stockholm,Din Bil / Audi Smista - Begagnade bilar
Audi,RSQ8,2023,Bensin,1400,Automat,1399000,Göteborg,Carcenter Grupp AB
Volkswagen,Tiguan,2018,Bensin,13000,Automat,239900,Stockholm,Din Bil / Volkswagen Smista - Begagnade bilar
Volkswagen,Golf,2021,Bensin,7463,Automat,229900,Skåne,Din Bil / Volkswagen Malmö - Begagnade bilar
Volkswagen,Touareg,2019,Diesel,6075,Automat,569900,Skåne,Din Bil / Volkswagen Malmö - Begagnade bilar
Audi,A5,2017,Diesel,11673,Automat,268900,Stockholm,Autofy Sverige AB
Audi,RS6,2021,Bensin,4600,Automat,1099000,Göteborg,Carcenter Grupp AB
BMW,330,2017,Bensin,11406,Automat,259900,Uppsala,Auto Five Star
Volkswagen,Passat,2016,Diesel,19025,Automat,155000,Göteborg,
BMW,320,2014,Diesel,15982,Automat,159900,Skåne,
BMW,X6,2016,Diesel,12969,Automat,379000,Göteborg,
Volvo,V60,2019,Diesel,12500,Automat,259000,Göteborg,
Audi,A4,2017,Diesel,11821,Automat,258900,Jämtland,Riddermark Bil Östersund
Volkswagen,Golf,2018,Bensin,13407,Automat,234700,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Tiguan,2019,Diesel,7454,Automat,299900,Stockholm,"Riddermark Bil, Täby - Arninge"
Peugeot,3008,2017,Diesel,99400,Automat,209900,Skåne,
Volkswagen,Passat,2020,Diesel,15018,Automat,229900,Göteborg,Moberg Bil AB - Göteborg
BMW,320,2015,Diesel,19275,Automat,185000,Älvsborg,
Opel,Astra,2016,Diesel,8200,Manuell,119000,Kalmar,
BMW,X4,2015,Diesel,12323,Automat,245000,Stockholm,
Volkswagen,Arteon,2018,Diesel,4245,Automat,319800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Picanto,2019,Bensin,8592,Manuell,118800,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Kia,Cee´d,2016,Diesel,13976,Manuell,124900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Volkswagen,Polo,2019,Bensin,5849,Automat,174800,Kalmar,Riddermark bil Kalmar
Volkswagen,Passat,2018,Diesel,6953,Automat,259700,Kalmar,Riddermark bil Kalmar
Audi,Q5,2017,Diesel,11460,Automat,229800,Kalmar,Riddermark bil Kalmar
Volvo,S90,2018,Diesel,12195,Automat,274900,Kalmar,Riddermark bil Kalmar
Kia,Venga,2017,Diesel,6108,Manuell,119500,Kalmar,Riddermark bil Kalmar
Audi,A3,2020,Bensin,5066,Automat,218700,Kalmar,Riddermark bil Kalmar
BMW,530,2015,Diesel,9612,Automat,299700,Kalmar,Riddermark bil Kalmar
Peugeot,208,2017,Bensin,3500,Manuell,119900,Södermanland,Biloteket AB
Volvo,V90,2018,Diesel,11970,Automat,288700,Västernorrland,Riddermark Bil Sundsvall
Volvo,V60,2022,Diesel,14076,Automat,289800,Örebro,Tage Rejmes i Örebro Bil AB
Audi,A4,2019,Diesel,12319,Automat,239900,Stockholm,SolidBil AB
Volvo,V70,2014,Diesel,26995,Manuell,84000,Skåne,
Peugeot,5008,2017,Diesel,13100,Automat,210000,Halland,
Volvo,XC60,2014,Diesel,17853,Manuell,178800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Tiguan,2016,Diesel,17851,Automat,169800,Västerbotten,Riddermark Bil - Webblager Norr
Volkswagen,Golf,2019,Bensin,5519,Automat,219800,Stockholm,"Riddermark Bil, Tyresö"
Volvo,V60,2019,Diesel,5825,Automat,254800,Stockholm,"Riddermark Bil, Tyresö"
Volvo,XC90,2016,Diesel,21943,Automat,299800,Stockholm,"Riddermark Bil, Tyresö"
Kia,Sorento,2017,Diesel,12766,Automat,234800,Skåne,Riddermark Bil AB Webblager Syd
Volkswagen,Passat,2020,Diesel,9856,Automat,278900,Skåne,Riddermark Bil AB Webblager Syd
Audi,SQ7,2017,Diesel,15290,Automat,519800,Skåne,Riddermark Bil AB Webblager Syd
Audi,A6,2017,Diesel,15318,Automat,198700,Skåne,Riddermark Bil AB Webblager Syd
BMW,520,2020,Diesel,10320,Automat,339800,Skåne,Riddermark Bil AB Webblager Syd
BMW,530,2014,Diesel,18868,Automat,188900,Göteborg,Riddermark Bil - Webblager Väst
Opel,Adam,2014,Bensin,6167,Manuell,99800,Göteborg,Riddermark Bil - Webblager Väst
Peugeot,308,2016,Diesel,17755,Automat,118800,Göteborg,Riddermark Bil - Webblager Väst
BMW,118,2020,Bensin,3072,Manuell,228500,Göteborg,Riddermark Bil - Webblager Väst
Audi,A6,2019,Diesel,6845,Automat,324800,Halland,Riddermark bil Halmstad
Opel,Insignia,2021,Diesel,5179,Automat,278900,Södermanland,Riddermark Bil - Webblager
BMW,520,2017,Diesel,19300,Automat,174900,Västernorrland,RoyalNet AB
Volkswagen,Passat,2018,Diesel,11647,Automat,238900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Arteon,2019,Diesel,2162,Automat,344900,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Golf,2018,Bensin,7557,Automat,269800,Stockholm,"Riddermark Bil, Täby - Arninge"
Volkswagen,Golf,2017,Bensin,13126,Manuell,224800,Stockholm,"Riddermark Bil, Täby - Arninge"
Peugeot,208,2016,Bensin,11263,Manuell,88900,Stockholm,Riddermark bil Nacka
Peugeot,308,2022,Bensin,2390,Automat,249000,Norrbotten,Niemi Bil - Banvägen 7
BMW,330,2017,Diesel,12694,Automat,269000,Norrbotten,Niemi Bil - Banvägen 7
Audi,Q3,2019,Diesel,5130,Automat,349000,Jönköping,
Audi,A3,2021,Bensin,1939,Automat,259000,Stockholm,Din Bil / Audi Smista - Begagnade bilar
Volvo,V70,2016,Diesel,26530,Automat,137900,Östergötland,Frisko Bil
Opel,Corsa,2017,Bensin,7942,Automat,124800,Örebro,Riddermark bil Örebro
Toyota,Auris,2015,Diesel,18304,Manuell,109800,Dalarna,Kamux Borlänge
BMW,X3,2014,Diesel,10536,Manuell,159900,Göteborg,Kamux Göteborg
Volkswagen,Passat,2019,Diesel,9130,Automat,249900,Västerbotten,Niemi Bil Skellefteå
Volvo,V90,2020,Diesel,50000,Automat,116000,Stockholm,
Volvo,V90,2019,Diesel,10300,Automat,309000,Uppsala,Volvo Car Enköping
Volvo,XC90,2021,Diesel,14818,Automat,519000,Uppsala,Volvo Car Enköping
Volvo,V90,2020,Diesel,8688,Automat,334500,Uppsala,Volvo Car Enköping
Volkswagen,Golf,2020,Bensin,2779,Manuell,189900,Östergötland,KFL Bilcenter Linköping
Volkswagen,Golf,2016,Bensin,10319,Manuell,119999,Stockholm,
BMW,320,2018,Diesel,16150,Automat,179900,Göteborg,Value cars sweden ab
BMW,X3,2014,Diesel,23706,Automat,128000,Älvsborg,
Audi,RS3,2018,Bensin,8500,Automat,479000,Kronoberg,
Toyota,Auris,2016,Bensin,6600,Manuell,138900,Stockholm,Kamux Norrtälje
Volkswagen,Golf,2018,Bensin,7574,Automat,164700,Stockholm,DAAL Bil AB
Audi,A6,2020,Diesel,6358,Automat,419700,Stockholm,DAAL Bil AB
Kia,Picanto,2016,Bensin,8798,Automat,99900,Älvsborg,Auto In West
Audi,A5,2017,Diesel,12931,Automat,234800,Stockholm,"Riddermark Bil, Tyresö"
Peugeot,308,2018,Bensin,6975,Automat,144900,Stockholm,"Riddermark Bil, Tyresö"
Audi,Q7,2018,Diesel,19569,Automat,309800,Stockholm,"Riddermark Bil, Tyresö"
Peugeot,208,2016,Bensin,3801,Manuell,108900,Stockholm,"Riddermark Bil, Tyresö"
Kia,Sportage,2014,Diesel,11966,Automat,147900,Stockholm,"Riddermark Bil, Tyresö"
Opel,Insignia,2019,Bensin,5765,Automat,209800,Stockholm,"Riddermark Bil, Tyresö"
Kia,Cee´d,2016,Diesel,14539,Manuell,134700,Stockholm,"Riddermark Bil, Tyresö"
BMW,520,2018,Diesel,13080,Automat,244800,Stockholm,"Riddermark Bil, Tyresö"
BMW,320,2014,Bensin,17392,Automat,204900,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Tiguan,2019,Diesel,9497,Automat,338800,Stockholm,"Riddermark Bil, Tyresö"
BMW,120,2016,Diesel,9164,Automat,229700,Stockholm,"Riddermark Bil, Tyresö"
Toyota,RAV4,2015,Bensin,10392,Automat,214900,Stockholm,"Riddermark Bil, Tyresö"
Volvo,XC40,2019,Diesel,10580,Automat,338900,Stockholm,"Riddermark Bil, Tyresö"
Audi,Q7,2017,Diesel,10482,Automat,489000,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Passat,2018,Diesel,10101,Automat,239900,Stockholm,"Riddermark Bil, Tyresö"
Kia,Sportage,2020,Diesel,7940,Automat,234900,Stockholm,"Riddermark Bil, Tyresö"
Opel,Corsa,2017,Bensin,3513,Manuell,114900,Stockholm,"Riddermark Bil, Tyresö"
BMW,535,2016,Diesel,16411,Automat,288900,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Beetle,2017,Bensin,12030,Automat,178900,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Golf,2016,Bensin,10659,Automat,159900,Stockholm,"Riddermark Bil, Tyresö"
Volkswagen,Golf,2020,Bensin,4546,Automat,238900,Stockholm,"Riddermark Bil, Tyresö"
BMW,320,2015,Diesel,12761,Manuell,189900,Stockholm,"Riddermark Bil, Tyresö"
Volvo,V90,2017,Diesel,9999,Automat,225000,Jönköping,
Volvo,V40,2016,Bensin,11500,Manuell,140000,Halland,
Kia,Soul,2017,Diesel,3432,Automat,174800,Halland,Riddermark bil Halmstad
Kia,Sportage,2019,Bensin,7661,Automat,249900,Kalmar,Riddermark bil Kalmar
BMW,520,2020,Diesel,12396,Automat,289900,Kalmar,Riddermark bil Kalmar
BMW,320,2020,Diesel,2651,Automat,388800,Kalmar,Riddermark bil Kalmar
BMW,X1,2015,Diesel,7011,Automat,204800,Kalmar,Riddermark bil Kalmar
Audi,A6,2014,Diesel,18368,Automat,199600,Västernorrland,Riddermark Bil Sundsvall
Volvo,V90,2018,Diesel,23781,Automat,219900,Västernorrland,Riddermark Bil Sundsvall
BMW,520d,2015,Diesel,29549,Automat,109900,Södermanland,Fordonshallen Eskilstuna
Volvo,V70,2015,Diesel,19906,Manuell,144900,Norrbotten,Niemi Bil AB - Spantgatan
Volvo,XC90,2018,Diesel,7200,Automat,523900,Stockholm,Tullinge Bil Sverige AB
Volvo,S60,2020,Bensin,4844,Automat,369800,Södermanland,Riddermark Bil - Webblager
Volkswagen,Arteon,2018,Diesel,3504,Automat,319800,Södermanland,Riddermark Bil - Webblager
Volvo,S90,2017,Diesel,11191,Manuell,209800,Södermanland,Riddermark Bil - Webblager
BMW,X3,2016,Diesel,9378,Automat,309700,Södermanland,Riddermark Bil - Webblager
Volvo,V40,2015,Diesel,13185,Automat,178800,Västerbotten,Riddermark Bil - Webblager Norr
BMW,218,2015,Diesel,14372,Automat,149800,Göteborg,Riddermark Bil - Webblager Väst
Volvo,XC60,2016,Diesel,11793,Automat,249800,Göteborg,Riddermark Bil - Webblager Väst
Audi,A6,2020,Bensin,3297,Automat,354800,Göteborg,Riddermark Bil - Webblager Väst
Audi,Q3,2019,Bensin,8656,Automat,329800,Göteborg,Riddermark Bil - Webblager Väst
Kia,Picanto,2021,Bensin,7634,Manuell,114800,Göteborg,Riddermark Bil - Webblager Väst
BMW,520,2018,Diesel,10053,Automat,298700,Göteborg,Riddermark Bil - Webblager Väst
Audi,Q7,2015,Diesel,19964,Automat,249800,Göteborg,Riddermark Bil - Webblager Väst
Volkswagen,Tiguan,2018,Diesel,10928,Automat,282900,Södermanland,Riddermark Bil - Webblager
Peugeot,2008,2017,Bensin,3218,Automat,154800,Skåne,Riddermark Bil AB Webblager Syd
Audi,A5,2019,Bensin,8164,Automat,269800,Skåne,Riddermark Bil AB Webblager Syd
Volvo,S90,2018,Diesel,14091,Automat,288900,Skåne,Riddermark Bil AB Webblager Syd
Kia,Sorento,2016,Diesel,6366,Automat,268900,Skåne,Riddermark Bil AB Webblager Syd
BMW,X1,2018,Diesel,10401,Automat,229800,Halland,Riddermark bil Halmstad
Volvo,XC40,2020,Bensin,6787,Manuell,239900,Västerbotten,Niemi Bil Skellefteå
Volkswagen,T-Roc,2021,Bensin,2610,Manuell,199900,Stockholm,Volkswagen Värmdö Begagnade personbilar
Audi,Q7,2019,Diesel,3900,Automat,559900,Värmland,Klarälvens Bil AB
BMW,520,2020,Diesel,11213,Automat,299000,Norrbotten,Niemi Bil - Banvägen 7
Volkswagen,T-Roc,2021,Bensin,4104,Automat,239900,Göteborg,Moberg Bil AB - Göteborg
Volvo,XC60,2015,Diesel,17351,Automat,208000,Göteborg,
BMW,520,2016,Diesel,14435,Automat,205900,Stockholm,"Riddermark Bil, Täby - Arninge"
BMW,320,2019,Bensin,6425,Automat,399000,Stockholm,"Riddermark Bil, Täby - Arninge"
BMW,520,2019,Diesel,2907,Automat,349900,Västernorrland,Riddermark Bil Sundsvall
Volvo,V40,2017,Diesel,17750,Automat,142000,Älvsborg,
Volvo,V60,2015,Diesel,15638,Automat,137000,Blekinge,
Audi,A6,2014,Diesel,13131,Automat,143900,Skåne,
Kia,Sorento,2018,Diesel,17967,Automat,239900,Stockholm,Bilsmidigt
Volkswagen,Touareg,2019,Diesel,8894,Automat,518900,Västerbotten,Niemi Bil Skellefteå
Volvo,V90,2019,Diesel,11832,Automat,314900,Västerbotten,Niemi Bil Skellefteå
Audi,A6,2016,Diesel,11112,Automat,259900,Västerbotten,Niemi Bil Umeå
Volvo,XC40,2019,Diesel,6978,Automat,289900,Norrbotten,Niemi Bil AB - Spantgatan
Kia,CEED,2017,Diesel,13840,Manuell,123900,Uppsala,Toyota Uppsala Begagnade Bilar
Audi,A6,2020,Diesel,8900,Automat,350000,Stockholm,Birka & Brem-Bil AB
Audi,A6,2020,Diesel,8975,Automat,362000,Stockholm,Birka & Brem-Bil AB
Volkswagen,Passat,2016,Diesel,14900,Automat,189900,Stockholm,Melinas bilar AB
Volkswagen,Golf,2018,Bensin,14300,Automat,159900,Stockholm,Melinas bilar AB
Peugeot,208,2017,Bensin,7700,Manuell,89900,Stockholm,Melinas bilar AB
Volkswagen,Passat,2015,Diesel,19400,Automat,149900,Stockholm,Melinas bilar AB
Opel,Insignia,2018,Diesel,14500,Automat,199900,Stockholm,Melinas bilar AB
Audi,Q5,2019,Bensin,9700,Automat,379000,Göteborg,
Volvo,V60,2018,Diesel,11995,Automat,229000,Skaraborg,Pkbil.se
Volvo,XC40,2024,Bensin,1624,Automat,408500,Gävleborg,Bilbolaget Hudiksvall
Peugeot,308,2016,Diesel,20537,Automat,80000,Dalarna,
Volkswagen,Touareg,2021,Diesel,12127,Automat,569900,Göteborg,Moberg Bil AB - Göteborg
Opel,Insignia,2018,Diesel,15541,Automat,179900,Göteborg,Moberg Bil AB - Göteborg
BMW,730,2021,Diesel,8660,Automat,769900,Göteborg,Moberg Bil AB - Göteborg
Audi,A5,2021,Bensin,3007,Automat,329900,Stockholm,Din Bil / Volkswagen Södertälje - Begagnade bilar
Volkswagen,Tiguan,2021,Diesel,4786,Automat,329800,Göteborg,Din Bil / Volkswagen Göteborg - Begagnade bilar
Audi,A6,2019,Diesel,8800,Automat,299000,Göteborg,Outletbil
Volvo,V90,2019,Diesel,12000,Automat,269000,Göteborg,Outletbil
Volkswagen,Golf,2019,Bensin,9936,Manuell,187000,Kronoberg,
Kia,CEED,2016,Diesel,14794,Manuell,115000,Östergötland,
BMW,528,2014,Bensin,14122,Automat,185000,Uppsala,
BMW,740,2017,Diesel,24435,Automat,399900,Göteborg,Value cars sweden ab
Audi,RS3,2018,Bensin,7850,Automat,429900,Uppsala,IVIC Cars AB
Audi,RS3,2019,Bensin,9800,Automat,469900,Skåne,Bilkoncept i Malmö AB
Volkswagen,Tiguan,2016,Diesel,19541,Automat,149900,Göteborg,
Volvo,V90,2019,Diesel,10200,Automat,335000,Stockholm,
Volvo,S90,2017,Diesel,13127,Automat,259900,Stockholm,"Riddermark Bil, Veddesta - Järfälla"
Audi,A4,2016,Diesel,10436,Automat,219800,Örebro,Riddermark bil Örebro
BMW,M5,2019,Bensin,5730,Automat,829000,Västerbotten,
Volvo,V40,2018,Diesel,17300,Automat,180000,Göteborg,
Volvo,V40,2018,Diesel,17300,Automat,180000,Göteborg,
Audi,A6,2016,Diesel,19603,Automat,159900,Kalmar,Smålands Bilcentrum AB
Volkswagen,Polo,2016,Bensin,12450,Manuell,94990,Stockholm,
Volvo,V70,2016,Diesel,22100,Manuell,135000,Södermanland,
Volvo,XC70,2016,Diesel,29052,Automat,165000,Halland,
Volvo,XC60,2014,Diesel,20700,Automat,155000,Skåne,
Audi,A6,2015,Diesel,12136,Automat,224800,Stockholm,Riddermark bil Nacka
BMW,520,2016,Diesel,19869,Automat,169900,Älvsborg,bil och tvätt I Borås AB
BMW,X3,2020,Bensin,4600,Automat,679900,Skåne,
Volvo,V90,2018,Bensin,9694,Automat,254800,Kalmar,Riddermark bil Kalmar
Volkswagen,T-Roc,2020,Diesel,19674,Automat,178900,Stockholm,"Riddermark Bil, Täby - Arninge"
Audi,Q2,2018,Bensin,8491,Manuell,178700,Stockholm,"Riddermark Bil, Täby - Arninge"
Volvo,S60,2015,Diesel,9370,Automat,199800,Örebro,Riddermark bil Örebro
Volvo,V40,2015,Diesel,21000,Manuell,119900,Älvsborg,Marks Bil
Kia,Optima,2019,Bensin,7400,Automat,219900,Jönköping,Bilfördig i Jönköping AB
Volkswagen,Golf,2021,Bensin,1906,Automat,419900,Skåne,Kamux Helsingborg
Kia,Cee´d,2019,Bensin,8600,Automat,194900,Skåne,Kamux Helsingborg
BMW,430,2022,Bensin,3221,Automat,524900,Skåne,Kamux Helsingborg
BMW,218,2018,Bensin,4900,Automat,209500,Skåne,Kamux Helsingborg
Kia,Cee´d,2017,Diesel,7430,Automat,169800,Skåne,Kamux Helsingborg
Volvo,V60,2019,Diesel,8414,Automat,258800,Västernorrland,Riddermark Bil Sundsvall
Audi,Q2,2020,Bensin,4005,Automat,249000,Göteborg,Din Bil / Audi Göteborg - Begagnade bilar
Audi,Q3,2018,Diesel,11774,Manuell,219000,Göteborg,Din Bil / Audi Göteborg - Begagnade bilar
Volkswagen,Golf,2023,Bensin,1051,Manuell,324900,Gävleborg,Din Bil / Volkswagen Bollnäs
Volvo,V90,2017,Diesel,17447,Automat,249800,Stockholm,Kamux Upplands Väsby
Volvo,V90,2017,Diesel,11626,Automat,328900,Dalarna,Kamux Borlänge
Toyota,C-HR,2019,Bensin,9300,Manuell,174800,Stockholm,Kamux Upplands Väsby
Volkswagen,Tiguan,2017,Bensin,8605,Automat,224900,Stockholm,Kamux Upplands Väsby
Peugeot,2008,2015,Bensin,17993,Manuell,65000,Stockholm,
Volvo,XC60,2021,Diesel,7216,Automat,354700,Västernorrland,Riddermark Bil Sundsvall
BMW,116,2015,Bensin,15638,Manuell,124900,Västmanland,Kamux Västerås
Volvo,V40,2015,Diesel,14900,Automat,149700,Örebro,Kamux Örebro
BMW,335,2015,Diesel,17100,Automat,259900,Stockholm,Draget Motor AB
Volkswagen,Passat,2014,Bensin,13231,Automat,122000,Stockholm,
BMW,118,2017,Diesel,19160,Manuell,139500,Göteborg,Eurobil i Långedrag HB
Volvo,XC60,2020,Bensin,14835,Automat,288900,Örebro,Riddermark bil Örebro
Audi,A4,2017,Diesel,9977,Automat,198700,Stockholm,DAAL Bil AB
Volkswagen,Golf,2021,Bensin,4814,Automat,254700,Stockholm,DAAL Bil AB
Opel,Insignia,2018,Diesel,7717,Automat,209700,Stockholm,DAAL Bil AB
BMW,320,2020,Diesel,9197,Automat,309700,Stockholm,DAAL Bil AB
Opel,Corsa,2020,Bensin,3414,Automat,169900,Göteborg,Moberg Bil AB - Göteborg
BMW,520,2016,Diesel,14723,Automat,214900,Göteborg,Moberg Bil AB - Göteborg
Volkswagen,Golf,2021,Bensin,2909,Automat,259800,Göteborg,Din Bil / Volkswagen Backa - Begagnade bilar
Volkswagen,Taigo,2022,Bensin,2500,Automat,274900,Göteborg,Din Bil / Volkswagen Backa - Begagnade bilar
Volkswagen,Tiguan,2018,Diesel,25122,Automat,176900,Norrbotten,Norrlands Bil Arvidsjaur
Audi,A3,2021,Bensin,2487,Automat,279000,Stockholm,Din Bil / Audi Kista - Begagnade bilar
Volkswagen,T-Roc,2023,Bensin,2285,Manuell,239900,Göteborg,Din Bil / Volkswagen Sisjön - Begagnade bilar
